project_ID,longitude,latitude,total_c_to_2012,count,agriculture__actual_potential_yield_gap__2000,socioeconomics__local_economic_activity__1995,socioeconomics__urban_areas__1995
87238101447,86.75,27.75,178859501.28,309,0.0,960.439575195,1.0
8723883795,86.75,27.75,6652219.77,31,0.0,960.439575195,1.0
8723868198,86.75,27.78333,14521669.79,438,0.0,960.439575195,1.0
87238101447,86.58694,27.50111,178859501.28,309,3.0,960.439575195,1.0
8723880636,86.66667,26.91667,135000,16,3.0,960.439758301,1.0
87238100596,86.66667,26.91667,5148313,199,3.0,960.439758301,1.0
87238100599,86.66667,26.91667,789000,192,3.0,960.439758301,1.0
87238100601,86.66667,26.91667,2427074,30,3.0,960.439758301,1.0
87238101447,86.66667,26.91667,178859501.28,309,3.0,960.439758301,1.0
87238102762,86.66667,26.91667,26306966.57,17,3.0,960.439758301,1.0
87238113682,86.66667,26.91667,229913.96,9,3.0,960.439758301,1.0
8723831274,86.66667,26.91667,5868868.59,25,3.0,960.439758301,1.0
8723868198,86.66667,26.91667,14521669.79,438,3.0,960.439758301,1.0
8723883662,80.5,29.4673,276499945.57,3846,3.0,960.43951416,1.0
8723883662,80.5356,29.5197,276499945.57,3846,3.0,960.43951416,1.0
87238101447,80.7611,29.6226,178859501.28,309,3.0,960.43951416,1.0
8723883662,80.7611,29.6226,276499945.57,3846,3.0,960.43951416,1.0
8723883662,80.5377,29.4931,276499945.57,3846,3.0,960.43951416,1.0
87238100576,80.58333,29.5,752800,85,3.0,960.43951416,1.0
87238101447,80.58333,29.5,178859501.28,309,3.0,960.43951416,1.0
87238102696,80.58333,29.5,546715.31,2,3.0,960.43951416,1.0
87238102762,80.58333,29.5,26306966.57,17,3.0,960.43951416,1.0
872381141,80.58333,29.5,39168800.46,21,3.0,960.43951416,1.0
8723895298,80.58333,29.5,15149517.76,3,3.0,960.43951416,1.0
8723851221,80.55,29.41667,30999692.6,94,3.0,960.43951416,1.0
8723868184,80.55,29.41667,8644148.77,28,3.0,960.43951416,1.0
8723883662,81.3244,29.1368,276499945.57,3846,3.0,960.43951416,1.0
87238100576,80.41667,29.25,752800,85,0.0,960.43951416,1.0
87238100596,80.41667,29.25,5148313,199,0.0,960.43951416,1.0
87238100597,80.41667,29.25,1628324,21,0.0,960.43951416,1.0
87238100599,80.41667,29.25,789000,192,0.0,960.43951416,1.0
